dataset,method,dataset_kind,n_runs,dataset_n_mean,dataset_n_std,dataset_d_mean,dataset_d_std,out_dim_mean,out_dim_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,train_time_s_mean,train_time_s_std,infer_time_s_mean,infer_time_s_std,r2_raw_mean,r2_raw_std,rmse_raw_mean,rmse_raw_std,mae_raw_mean,mae_raw_std,r2_retention_mean,r2_retention_std,delta_r2_mean,delta_r2_std,rmse_ratio_mean,rmse_ratio_std,mae_ratio_mean,mae_ratio_std,distance_preservation_mean,distance_preservation_std,semantic_unpaired_acc_mean,semantic_unpaired_acc_std,semantic_paired_acc_mean,semantic_paired_acc_std,semantic_max_abs_corr_mean,semantic_max_abs_corr_std,recon_r2_knownpair_ridge_mean,recon_r2_knownpair_ridge_std,worst_attr_knownpair_ridge_mean,worst_attr_knownpair_ridge_std,z_mean_abs_skew_mean,z_mean_abs_skew_std,z_offdiag_corr_mean_abs_mean,z_offdiag_corr_mean_abs_std,aux_random_rot_r2_mean,aux_random_rot_r2_std,aux_ica_r2_mean,aux_ica_r2_std,neural_best_r2_mean,neural_best_r2_std,neural_best_worst_attr_mean,neural_best_worst_attr_std,known_pair_robustness
openml_superconduct,gw_q16_p80_rot,real,3,21263.0,0.0,81.0,0.0,65.0,0.0,0.8555884593685225,0.0021652125124814034,12.996787768803138,0.14629316493896694,8.800970405614597,0.10574219570000327,2.056111820333399,0.15899394569565645,0.008318734666697006,4.101368418493486e-05,0.9129174043181001,0.003964396237034209,10.091453626126027,0.2730602773424463,6.1710635487541206,0.18152142074905742,0.9372079367830987,0.0020981024662685946,-0.05732894494957771,0.0021399608533670166,1.288274201043725,0.020866980019656374,1.4266670551400915,0.025677726646461112,0.40667012726630974,0.03179767132700038,0.020512820512820513,0.0177646236673731,0.015384615384615385,0.0,0.36379237081548305,0.018473666993571353,0.7197156080708602,0.01900434070920284,0.8446130877280048,0.008992395011856584,0.17973595360563518,0.015931441809193696,0.011455523999347886,6.573976906416156e-05,-0.997131564753689,0.030170535657541582,-7.434708462739102,0.1610896282257878,,,,,partial_recovery_with_enough_pairs
openml_superconduct,gw_q16_p70_rot,real,3,21263.0,0.0,81.0,0.0,57.0,0.0,0.8527797767941488,0.0033375314975628827,13.122296224737696,0.1899384913077835,8.969707197865047,0.182721535358272,1.9781555743332622,0.0703397582711645,0.008121524999978647,0.000143588396862843,0.9129174043181001,0.003964396237034209,10.091453626126027,0.2730602773424463,6.1710635487541206,0.18152142074905742,0.9341290579460414,0.002409930517869961,-0.06013762752395128,0.0023250046827326194,1.300663176276604,0.019536415844482468,1.453786260645434,0.015355767265398813,0.39930391102902324,0.03451992042572625,0.029239766081871343,0.03652045613098478,0.023391812865497075,0.026798688274595556,0.39921493522178103,0.014861188277436715,0.6522964108901196,0.029945898085662326,0.7880336750754409,0.03158916744621908,0.17350812844637697,0.006307575104057298,0.011594604706048938,0.00018867117795192136,-1.0133739767042624,0.011816968662083132,-7.444559145941217,0.16050712971356157,,,,,partial_recovery_with_enough_pairs
openml_superconduct,gw_q16_p50_rot,real,3,21263.0,0.0,81.0,0.0,40.0,0.0,0.8287719148772367,0.008182317156859796,14.149721848412128,0.3550626683431168,9.752870857460199,0.24791075713002375,2.1904794609999954,0.12121928899629456,0.008142543333254556,7.414348262478298e-05,0.9129174043181001,0.003964396237034209,10.091453626126027,0.2730602773424463,6.1710635487541206,0.18152142074905742,0.9078272120128913,0.00792689337392574,-0.08414548944086349,0.007225963270323104,1.402457822477113,0.03296383952798513,1.5805702556407206,0.01271122454730245,0.3834676964824168,0.029465154027740297,0.025000000000000005,0.025,0.008333333333333333,0.014433756729740647,0.3516142708970827,0.03173056858513501,0.4554230820668687,0.03186473743162789,0.6384699158983141,0.03736921551494709,0.16987664446586118,0.012817477039788945,0.011737370493285902,0.0002695516495451146,-0.9912699004733964,0.01918274444435151,-7.444205166866915,0.16360715308732834,0.8884066773727357,,0.9374238201450429,,resistant_in_tested_budget
openml_superconduct,bn50,real,3,21263.0,0.0,81.0,0.0,40.0,0.0,0.8987664216402275,0.004825166342475194,10.88004962616941,0.28654439370862045,6.499087665330076,0.17055125239751812,2.0387873520000235,0.08309702526178031,0.007907912666648068,0.0013250279381441835,0.9129174043181001,0.003964396237034209,10.091453626126027,0.2730602773424463,6.1710635487541206,0.18152142074905742,0.9845005762211031,0.0037163833502919484,-0.014150982677872662,0.0033953834088147707,1.0782631384991037,0.01844452446243066,1.0532421185677228,0.008795604537539676,0.2554329661038259,0.011961167164612117,0.025000000000000005,0.025,0.016666666666666666,0.028867513459481294,0.8155878320053264,0.02461281679676101,0.8181564652717901,0.014258999258701152,0.9350598805247446,0.011979213062184763,0.4046543028690724,0.048893539532387516,0.7075362755808184,0.02638716988194463,-0.994589874473868,0.040891975364653256,-7.396358940272023,0.1321642388101508,,,,,partial_recovery_with_enough_pairs
openml_superconduct,bn50_rot,real,3,21263.0,0.0,81.0,0.0,40.0,0.0,0.9037140718170722,0.003835396305421364,10.611541711544053,0.24939915666444956,6.347665591418777,0.1696937280336249,2.173435197666701,0.03844271052167983,0.007301226333462789,8.250235960347832e-05,0.9129174043181001,0.003964396237034209,10.091453626126027,0.2730602773424463,6.1710635487541206,0.18152142074905742,0.9899201658519262,0.0018191852603291353,-0.00920333250102793,0.0016681893081063454,1.051630069737149,0.009765178431483355,1.028675903565143,0.0040302905175528874,0.25543296610382593,0.01196116716461213,0.025000000000000005,0.025,0.025000000000000005,4.2491873609703695e-18,0.8044128611634412,0.04628888928371887,0.8181564652717901,0.014258999258701142,0.9350598805247449,0.011979213062184966,0.5007252611678424,0.05024991213475734,0.44745434514078325,0.053072307875645534,-1.0046280360462911,0.03677509734007386,-7.412216453608996,0.17357392339479805,,,,,partial_recovery_with_enough_pairs
openml_superconduct,bn50_q16_rot,real,3,21263.0,0.0,81.0,0.0,40.0,0.0,0.8926624714186359,0.006484845849974725,11.202159966303057,0.3723306883151348,6.75549838154161,0.22419859036916417,2.147541266333292,0.03607898265055764,0.007404633666586354,6.593536083244835e-05,0.9129174043181001,0.003964396237034209,10.091453626126027,0.2730602773424463,6.1710635487541206,0.18152142074905742,0.97780868723662,0.004447128900629038,-0.020254932899464267,0.004033112711173537,1.110037575450211,0.01963949853914617,1.0946386600742983,0.008421123461064007,0.251802281330489,0.013431514377426571,0.016666666666666666,0.028867513459481294,0.025000000000000005,4.2491873609703695e-18,0.7966410376770083,0.05043280474309827,0.7565849759880297,0.016107667496590428,0.9126541964758009,0.018784169915083866,0.46652128907596757,0.04283955631656042,0.4338600910174743,0.05273610349846611,-1.0040853574972377,0.03690791456335184,-7.420943410282891,0.1596933914721221,0.8976275389538322,,0.9579505139563532,,partial_recovery_with_enough_pairs
openml_superconduct,bn50_adv_rot,real,3,21263.0,0.0,81.0,0.0,40.0,0.0,0.9039074648645405,0.006587757729004538,10.59854783510214,0.4081681597048165,6.376909723144752,0.2006860049231391,2.1725052023333924,0.043173790610721394,0.007466160666732928,0.0003281331789592646,0.9129174043181001,0.003964396237034209,10.091453626126027,0.2730602773424463,6.1710635487541206,0.18152142074905742,0.9901225612555974,0.003095356086370509,-0.00900993945355962,0.002797694627898468,1.0500417809870128,0.013746825218982347,1.0333262868966695,0.0066467346513370265,0.24212164972042852,0.051735645334224846,0.008333333333333333,0.014433756729740645,0.0,0.0,0.7834835631677922,0.05184928032155174,0.7268715827349473,0.019639070200703154,0.9014508928369106,0.025216853321225814,0.46411025677863477,0.12268526452535351,0.4403939406272455,0.022961940996983114,-0.9547214266775557,0.03053909612844975,-7.406064929407468,0.1922031486891532,,,,,partial_recovery_with_enough_pairs
banking_d80,raw,synthetic,3,18000.0,0.0,80.0,0.0,80.0,0.0,0.9723329793073962,0.002546464714377606,0.4863297475779424,0.013410486671871998,0.37275450644468666,0.0056968753812259324,2.1462139446666697,0.11842991230872471,0.007061265333353124,0.0006150704258584328,0.9723329793073962,0.002546464714377606,0.4863297475779424,0.013410486671871998,0.37275450644468666,0.0056968753812259324,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.850462293418876e-17,0.12916666666666665,0.036084391824351615,1.0,0.0,1.0,0.0,0.9996664924210141,6.94521366471683e-06,0.9999843000949714,1.3380111111321646e-06,0.7830831730548041,0.027764381502717702,0.38981430877743534,0.003216845136171426,-1.0104840582688992,0.10898042107287917,-0.8819417092807448,0.04264951270309362,0.9874502601381355,,0.9942182651715533,,collapses_with_enough_pairs
banking_d80,gauss,synthetic,3,18000.0,0.0,80.0,0.0,80.0,0.0,0.9723329793073962,0.002546464714377606,0.4863297475779424,0.013410486671871998,0.37275450644468666,0.0056968753812259324,2.1165957450000406,0.06729323322496529,0.007851468333380277,0.002007254525259428,0.9723329793073962,0.002546464714377606,0.4863297475779424,0.013410486671871998,0.37275450644468666,0.0056968753812259324,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8566193170536357,0.00466972701339472,0.004166666666666667,0.007216878364870323,1.0,0.0,0.9998103335930786,7.700935064179209e-06,0.923367278614626,0.004672265273374535,0.9998256842015234,5.360832369548361e-05,0.00231448797612943,0.0003191058996922037,0.38780750724376506,0.002529877502112357,-0.9996369241712063,0.09894683805926355,-0.9283320800490902,0.014303454249179923,,,,,collapses_with_enough_pairs
banking_d80,gauss_white,synthetic,3,18000.0,0.0,80.0,0.0,80.0,0.0,0.8779318705166984,0.0025464063187604024,1.0227191671596454,0.012046788521139036,0.7742744908656153,0.01105568734186576,2.0915042093333036,0.10597460312332806,0.007835297333334287,0.0006465635141698788,0.9723329793073962,0.002546464714377606,0.4863297475779424,0.013410486671871998,0.37275450644468666,0.0056968753812259324,0.9029126596051972,0.0009778889454900399,-0.0944011087906977,0.0009651961082761938,2.1043662677683286,0.07957828963884395,2.0775312603253013,0.04630895977142582,0.5171283720969805,0.05509753536471646,0.0,0.0,1.0,0.0,0.580045705483175,0.0012217641111228086,0.922888851276629,0.004794439653079984,0.9998770102128484,4.700833330979693e-05,0.6164232287215765,0.01137860170411814,6.14532755969678e-07,1.912930961558384e-09,-0.9894675237743247,0.043110141557862205,-0.9035805008268488,0.020425256442725574,,,,,collapses_with_enough_pairs
