dataset,task,method,family,seed,model,score,score_name,r2,rmse,mae,accuracy,roc_auc,retention,agreement,out_dim,distance_corr,rank_match,corr_gap,z_offdiag_corr,recon_r2,worst_attr_r2,sensitive_attr_r2,n_pairs_r2_0.5,known_pair_robustness,spearman_leak,semantic_acc,kind_acc,membership_auc,linkage,sensitive_hit
banking_mixed_reg,regression,identity,baseline,1,mlp,-0.5126548885290707,r2,-0.5126548885290707,928.6410530182574,792.8909827110251,,,1.0,1.0,15,0.9999999999999999,1.0,0.0,0.062187592566841976,0.9964524941420799,1.0,1.0,25.0,collapses_with_enough_pairs,1.0,0.2,0.7333333333333333,0.536390931372549,,0.8888888888888888
banking_mixed_reg,regression,identity,baseline,1,knn,0.772815524904658,r2,0.772815524904658,359.88792573334024,298.08861230316467,,,1.0,1.0,15,0.9999999999999999,1.0,0.0,0.062187592566841976,0.9964524941420799,1.0,1.0,25.0,collapses_with_enough_pairs,1.0,0.2,0.7333333333333333,0.536390931372549,,0.8888888888888888
banking_mixed_reg,regression,secret_affine,typed,1,linear,0.87468317264686,r2,0.87468317264686,267.2899605595748,213.77179297355227,,,1.0,0.9999999999999996,15,0.9935256439338175,1.0,0.23076378871950778,0.062187592566841955,0.9999225786433281,1.0,1.0,25.0,collapses_with_enough_pairs,1.0,0.0,0.4666666666666667,0.536390931372549,,0.7777777777777778
banking_mixed_reg,regression,secret_affine,typed,1,hgb,0.9250028884226387,r2,0.9250028884226387,206.77604291556392,152.35702661022475,,,0.999136547544503,0.9988923122885962,15,0.9935256439338175,1.0,0.23076378871950778,0.062187592566841955,0.9999225786433281,1.0,1.0,25.0,collapses_with_enough_pairs,1.0,0.0,0.4666666666666667,0.536390931372549,,0.7777777777777778
banking_mixed_reg,regression,secret_affine,typed,1,mlp,-1.26526939337792,r2,-1.26526939337792,1136.4174134402886,998.8349379263468,,,2.4680724239425085,0.9862775949714937,15,0.9935256439338175,1.0,0.23076378871950778,0.062187592566841955,0.9999225786433281,1.0,1.0,25.0,collapses_with_enough_pairs,1.0,0.0,0.4666666666666667,0.536390931372549,,0.7777777777777778
banking_mixed_reg,regression,secret_affine,typed,1,knn,0.7728155249046581,r2,0.7728155249046581,359.8879257333402,298.0886123031646,,,1.0000000000000002,0.9999999999999998,15,0.9935256439338175,1.0,0.23076378871950778,0.062187592566841955,0.9999225786433281,1.0,1.0,25.0,collapses_with_enough_pairs,1.0,0.0,0.4666666666666667,0.536390931372549,,0.7777777777777778
banking_mixed_reg,regression,std_rot,classical,1,linear,0.8746796614670681,r2,0.8746796614670681,267.2937050548439,213.77698335775548,,,0.9999959857695887,0.9999999960274751,15,0.6570893700798285,0.6474055793785617,0.21359093953212022,0.10908622255290817,0.9999273242331821,0.9999746913357247,0.9999740178440977,10.0,collapses_with_enough_pairs,0.7663753153184789,0.0,0.5333333333333333,0.5267647058823529,,0.4444444444444444
banking_mixed_reg,regression,std_rot,classical,1,hgb,0.864815925711522,r2,0.864815925711522,277.61358659866926,216.37625552336428,,,0.9341259460825767,0.9580968081752966,15,0.6570893700798285,0.6474055793785617,0.21359093953212022,0.10908622255290817,0.9999273242331821,0.9999746913357247,0.9999740178440977,10.0,collapses_with_enough_pairs,0.7663753153184789,0.0,0.5333333333333333,0.5267647058823529,,0.4444444444444444
banking_mixed_reg,regression,std_rot,classical,1,mlp,-1.0041012624592627,r2,-1.0041012624592627,1068.9017351568211,953.2192846624602,,,1.958630035383587,0.8879899855014677,15,0.6570893700798285,0.6474055793785617,0.21359093953212022,0.10908622255290817,0.9999273242331821,0.9999746913357247,0.9999740178440977,10.0,collapses_with_enough_pairs,0.7663753153184789,0.0,0.5333333333333333,0.5267647058823529,,0.4444444444444444
banking_mixed_reg,regression,std_rot,classical,1,knn,0.7746250590175405,r2,0.7746250590175405,358.45179891148473,298.46822267922704,,,1.0023414826107508,0.9872296779096003,15,0.6570893700798285,0.6474055793785617,0.21359093953212022,0.10908622255290817,0.9999273242331821,0.9999746913357247,0.9999740178440977,10.0,collapses_with_enough_pairs,0.7663753153184789,0.0,0.5333333333333333,0.5267647058823529,,0.4444444444444444
banking_mixed_reg,regression,gauss,classical,1,linear,0.8495651433537514,r2,0.8495651433537514,292.85469402619174,226.63699739016096,,,0.971283282817595,0.9871693165467573,15,0.1288681676257032,1.0,0.043259948379491445,0.07068633779545978,0.8737914529290278,0.9999999580992793,0.9999999580992793,25.0,partial_recovery_with_enough_pairs,1.0,0.0,0.7333333333333333,0.5110232843137255,,0.8888888888888888
banking_mixed_reg,regression,gauss,classical,1,hgb,0.9258022746503245,r2,0.9258022746503245,205.6710887167286,150.93882062439474,,,0.9999999999787399,0.9999999999999997,15,0.1288681676257032,1.0,0.043259948379491445,0.07068633779545978,0.8737914529290278,0.9999999580992793,0.9999999580992793,25.0,partial_recovery_with_enough_pairs,1.0,0.0,0.7333333333333333,0.5110232843137255,,0.8888888888888888
banking_mixed_reg,regression,gauss,classical,1,mlp,-1.1999921232653303,r2,-1.1999921232653303,1119.9239033502492,971.3169706771216,,,2.3407406232063726,0.9456817196139172,15,0.1288681676257032,1.0,0.043259948379491445,0.07068633779545978,0.8737914529290278,0.9999999580992793,0.9999999580992793,25.0,partial_recovery_with_enough_pairs,1.0,0.0,0.7333333333333333,0.5110232843137255,,0.8888888888888888
banking_mixed_reg,regression,gauss,classical,1,knn,0.7349492881390762,r2,0.7349492881390762,388.72497002628853,323.79128447017195,,,0.9510022307454896,0.9379552206674767,15,0.1288681676257032,1.0,0.043259948379491445,0.07068633779545978,0.8737914529290278,0.9999999580992793,0.9999999580992793,25.0,partial_recovery_with_enough_pairs,1.0,0.0,0.7333333333333333,0.5110232843137255,,0.8888888888888888
banking_mixed_reg,regression,gauss_white_rot,classical,1,linear,0.8495636095409604,r2,0.8495636095409604,292.8561869751688,226.62798765213017,,,0.9712815292537459,0.9871619990798678,15,0.25613435306260646,0.523267456956418,0.16220470909762869,7.849706441623869e-07,0.8734588694225985,0.999970094138894,0.999970094138894,25.0,partial_recovery_with_enough_pairs,0.6671522132284515,0.0,0.5333333333333333,0.5221691176470589,,0.4444444444444444
banking_mixed_reg,regression,gauss_white_rot,classical,1,hgb,0.8298227644752277,r2,0.8298227644752277,311.4789366922653,245.63652534468793,,,0.8963282843207634,0.9482182123927378,15,0.25613435306260646,0.523267456956418,0.16220470909762869,7.849706441623869e-07,0.8734588694225985,0.999970094138894,0.999970094138894,25.0,partial_recovery_with_enough_pairs,0.6671522132284515,0.0,0.5333333333333333,0.5221691176470589,,0.4444444444444444
banking_mixed_reg,regression,gauss_white_rot,classical,1,mlp,-1.3474988017720042,r2,-1.3474988017720042,1156.8595628096487,1047.273487276191,,,2.6284715740023468,0.7850163193109622,15,0.25613435306260646,0.523267456956418,0.16220470909762869,7.849706441623869e-07,0.8734588694225985,0.999970094138894,0.999970094138894,25.0,partial_recovery_with_enough_pairs,0.6671522132284515,0.0,0.5333333333333333,0.5221691176470589,,0.4444444444444444
banking_mixed_reg,regression,gauss_white_rot,classical,1,knn,0.6852259166807277,r2,0.6852259166807277,423.6209552335266,360.17191773184567,,,0.8866616865199025,0.9051995015923614,15,0.25613435306260646,0.523267456956418,0.16220470909762869,7.849706441623869e-07,0.8734588694225985,0.999970094138894,0.999970094138894,25.0,partial_recovery_with_enough_pairs,0.6671522132284515,0.0,0.5333333333333333,0.5221691176470589,,0.4444444444444444
banking_mixed_reg,regression,keyed_monotone,typed,1,linear,0.9078372013189584,r2,0.9078372013189584,229.22172604036098,182.53322089561715,,,1.0379040430968527,0.9868912844207127,18,0.2934600261262045,1.0,0.2562345743953992,0.07551947834987038,0.9449433811390582,0.9999956007197885,0.9999956007197885,25.0,collapses_with_enough_pairs,1.0,,,0.5369117647058823,,
banking_mixed_reg,regression,keyed_monotone,typed,1,hgb,0.9251097894315359,r2,0.9251097894315359,206.6286209033741,153.03515460657468,,,0.9992520160541644,0.998770594423696,18,0.2934600261262045,1.0,0.2562345743953992,0.07551947834987038,0.9449433811390582,0.9999956007197885,0.9999956007197885,25.0,collapses_with_enough_pairs,1.0,,,0.5369117647058823,,
banking_mixed_reg,regression,keyed_monotone,typed,1,mlp,-0.8029166087475903,r2,-0.8029166087475903,1013.831477331448,877.4829815961403,,,1.566193216359157,0.9237320604332265,18,0.2934600261262045,1.0,0.2562345743953992,0.07551947834987038,0.9449433811390582,0.9999956007197885,0.9999956007197885,25.0,collapses_with_enough_pairs,1.0,,,0.5369117647058823,,
banking_mixed_reg,regression,keyed_monotone,typed,1,knn,0.7564753185737466,r2,0.7564753185737466,372.6056561529544,309.47811142526075,,,0.9788562654290268,0.9524396958750317,18,0.2934600261262045,1.0,0.2562345743953992,0.07551947834987038,0.9449433811390582,0.9999956007197885,0.9999956007197885,25.0,collapses_with_enough_pairs,1.0,,,0.5369117647058823,,
banking_mixed_reg,regression,typed_keyed,typed,1,linear,0.8502203592021572,r2,0.8502203592021572,292.2162368462232,225.73963775141002,,,0.9720323721666253,0.9868780403744166,15,0.24759825628274135,1.0,0.22826317399653664,0.0687594757032238,0.5545883758488998,0.9999999022642867,0.9999999022642867,100.0,partial_recovery_with_enough_pairs,1.0,0.0,0.6,0.5372732843137255,,0.5555555555555556
banking_mixed_reg,regression,typed_keyed,typed,1,hgb,0.9268820853736621,r2,0.9268820853736621,204.16902250208477,150.6607270205528,,,1.001166351318417,0.9979523300656445,15,0.24759825628274135,1.0,0.22826317399653664,0.0687594757032238,0.5545883758488998,0.9999999022642867,0.9999999022642867,100.0,partial_recovery_with_enough_pairs,1.0,0.0,0.6,0.5372732843137255,,0.5555555555555556
